"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TYMS",26.4803000990512,1.14186994299708,0.155357460046025,7.34995244295831,1.98277388253537e-13,6.39932402437962e-11
"WDFY3-AS2",6.1098575341779,-0.805768591445435,0.109908855258688,-7.33124359769679,2.28026750061773e-13,7.24448110782191e-11
"CCNB2",7.80895446440714,1.59079269887368,0.217146721151747,7.3258886454104,2.37320794696927e-13,7.42375956703479e-11
"METTL1",20.9211083514213,1.34159982236894,0.183289390190772,7.3195716400855,2.48763748353352e-13,7.6638080231344e-11
"CD44",123.238913873308,1.47296014240846,0.201772350160918,7.3001089655433,2.87534768327087e-13,8.72603648417115e-11
"COL5A1",12.0878863007823,2.07843421873286,0.285008048847039,7.29254569174759,3.04152364729532e-13,9.09460298830231e-11
"MYBL2",8.8206612501179,1.772322510944,0.243672857345397,7.27336860679478,3.50631835508289e-13,1.03080277320087e-10
"TPM4",143.466871069235,0.834208963639803,0.114719222675671,7.27174525927746,3.54872346058432e-13,1.03080277320087e-10
"PEA15",842.229924356039,-0.726117596538026,0.100185786574106,-7.24771069198454,4.23874784245366e-13,1.21389380113536e-10
"ACTN1",60.112113102248,1.28441718076325,0.177387570056415,7.24073947433159,4.4624488728807e-13,1.26020795739282e-10
"PRKAG2",15.6428044497431,-0.666565371603019,0.0921255573774785,-7.23540123477148,4.64154820381126e-13,1.27535945443371e-10
"SEC61G",361.792304557586,1.79066976935144,0.247458818232545,7.23623341508361,4.61317106022057e-13,1.27535945443371e-10
"CCDC109B",8.65556128628684,1.29067534494171,0.178437717411528,7.23319802373986,4.71750734138707e-13,1.27894769029898e-10
"IGFBP2",221.589262321553,1.83746176882858,0.25498275635434,7.20621972677685,5.75265496362587e-13,1.53906228125533e-10
"EMILIN2",6.01245537675696,1.4726075167089,0.204641384720424,7.19603964134985,6.19866144617336e-13,1.63684913227328e-10
"MRC2",35.4879185813774,1.27553495197725,0.177346059263515,7.19235012762227,6.3685458612989e-13,1.66014926920244e-10
"COL6A2",69.8207429903848,1.78720414650725,0.248844225704339,7.18201976135342,6.8688989928953e-13,1.76791548382962e-10
"TK1",6.27031800703617,1.24240738005663,0.173100400824574,7.17738014550139,7.10599047213053e-13,1.80607630337288e-10
"UBE2C",21.976603022289,1.50411841343727,0.20967526397193,7.17356155869025,7.30713726722068e-13,1.83427187721479e-10
"RGS16",10.0201871629121,1.5070486853087,0.210205245649278,7.16941520966214,7.53188000353632e-13,1.86763068429151e-10
"MMP14",46.3446620094155,1.33365600869073,0.186598579451651,7.14719272038343,8.85704915595497e-13,2.16976362033774e-10
"BUB1B",4.66229920367005,1.47963770761889,0.207485313139037,7.13128888610724,9.94333754043917e-13,2.3785633201147e-10
"HMOX1",68.6958168858557,1.66385996698425,0.23330906680251,7.13157010907194,9.92303869061697e-13,2.3785633201147e-10
"HOTAIRM1",7.42929171805249,2.158061989944,0.302960683941293,7.12324108154635,1.05418189677571e-12,2.49240471013261e-10
"BGN",80.1140575485878,1.30509924886845,0.183284800168652,7.12060818828155,1.07451849669414e-12,2.5112855854347e-10
"CHEK1",6.04994633335054,1.0504371158666,0.147567818198304,7.11833466599748,1.09238868844319e-12,2.52403854569492e-10
"TM4SF1",19.7477140115268,1.17918012026648,0.165772346398665,7.11324986274055,1.13341812594787e-12,2.58941469156157e-10
"C14orf132",31.752600743621,-0.878390346426522,0.123773086880754,-7.09677982963116,1.276972450385e-12,2.88496453707535e-10
"TOP2A",16.3260854037589,1.46848892773696,0.206968154736321,7.09524095437692,1.29126308908558e-12,2.8851925703711e-10
"MLTK",7.29465365688488,0.867624431683066,0.123128736172025,7.04648206955436,1.83497758227553e-12,4.05549991091394e-10
"SPON2",12.9380619584306,1.67273156090734,0.237499549865871,7.0430936052385,1.88017825658577e-12,4.11071661195253e-10
"LOX",7.80456683610275,2.51867979160782,0.358056924299202,7.03429991344936,2.00263951884016e-12,4.33187971665713e-10
"CDK6",8.12977454864167,1.31268709217762,0.186738803099055,7.02953574936065,2.07221856641631e-12,4.43520211694136e-10
"ALDH2",121.365718031153,-0.861928487730147,0.123167852509612,-6.9979988297911,2.59644259527244e-12,5.49931950934109e-10
"EMP3",50.257435082891,1.66370757864906,0.238082570972964,6.98794360229748,2.78944467963355e-12,5.84719367742154e-10
"MMP7",4.14820180857526,3.72827508586514,0.53413599867692,6.98001088692815,2.95157190129391e-12,6.12390933357236e-10
"MARS",71.1329824466112,0.70437803303995,0.101037167203541,6.97147448345392,3.13636212297884e-12,6.37716510465287e-10
"MARVELD3",2.91510510589579,-1.67263899836829,0.239923863306271,-6.97154078514111,3.13488406287068e-12,6.37716510465287e-10
"S100A11",180.438978080905,1.27392914244786,0.182825928359546,6.96798946341214,3.21502298645136e-12,6.47238241420947e-10
"CD276",47.8232444386503,0.906945093211511,0.130265595338357,6.96227650022074,3.34817527310650e-12,6.67435763020339e-10
"ACTA2",78.7307470221522,1.36434075020109,0.196047261835691,6.95924409974449,3.42103313965042e-12,6.75338512898175e-10
"HSPG2",16.4485743942226,1.36749318811604,0.196615824056661,6.9551532521714,3.52178979808722e-12,6.82703455743445e-10
"PIM1",12.0108135845051,0.955260064056796,0.137348579183596,6.95500506619646,3.52549367299768e-12,6.82703455743445e-10
"SLC39A11",11.1438473993127,-0.671038284459407,0.0965595150072397,-6.94947861336187,3.66638697320729e-12,7.0328911628513e-10
"CLIC1",92.7423103395441,1.19337950524185,0.171920708343962,6.94145293337348,3.88087534718983e-12,7.29193602285531e-10
"CXCL10",6.92950976727425,2.20881190264549,0.318252786132777,6.9404322566526,3.90901995028392e-12,7.29193602285531e-10
"RRM2",12.3526226584077,1.44355037073452,0.207962716269284,6.94139024836219,3.88259811123785e-12,7.29193602285531e-10
"DEPDC1",1.15835342347641,1.95106473872478,0.281289865788396,6.93613590826089,4.02969947366718e-12,7.39339451552336e-10
"GNG5",78.2108443494565,0.796618471170358,0.114854203707492,6.93591044520381,4.03613235244722e-12,7.39339451552336e-10
"CDCA7",6.63920658913716,1.25712974032911,0.181442674107267,6.92852299777015,4.25257047365741e-12,7.72031387864966e-10
"TGIF1",21.3138325633671,0.910679768144073,0.131529154778992,6.92378636260749,4.39728909986707e-12,7.91239639536257e-10
"NDC80",4.24761520306216,1.44173939674928,0.208428004073119,6.91720579084709,4.60638709824811e-12,8.21593586567357e-10
"SPOCD1",29.8477610278051,2.14421708961124,0.311067161663828,6.89310012070158,5.45894244217376e-12,9.65188492841035e-10
"ASF1B",5.37531917804521,1.31275116050487,0.190747024227748,6.88215800912038,5.89525687110275e-12,1.02451502530028e-09
"HOXD9",1.91644564444319,2.34428400900665,0.340590977151714,6.8829891754954,5.86094826677608e-12,1.02451502530028e-09
"CCBL1",11.6603219956804,-0.594551388425938,0.0864299741800424,-6.878995326175,6.027613781252e-12,1.03863958486608e-09
"SHOX2",2.39961806017099,2.39814132789113,0.348767073708239,6.87605427425555,6.15330648570136e-12,1.05138807372912e-09
"TXLNA",15.9378116541616,0.564813175220821,0.0823494255592869,6.85873849616823,6.9471274462442e-12,1.17713285303736e-09
"FBLIM1",8.49849713328833,1.44981927478627,0.211499633374324,6.85494935218304,7.13377892417628e-12,1.19876964351468e-09
"KPNA2",35.7754889617244,0.679015424020855,0.099369036169563,6.83326970045463,8.30006984473729e-12,1.38332229633642e-09
"CENPK",4.39568089363467,1.27219977228782,0.186372928750318,6.82609744246803,8.7255674323301e-12,1.44241433009405e-09
"TGFB1I1",14.4746593739236,0.903286204878052,0.132646318619079,6.80973444481351,9.7779066262571e-12,1.60334012444908e-09
"PDLIM7",33.9281984744007,0.916222075022864,0.134775980584132,6.79811099167575,1.0599978165943e-11,1.72423484838495e-09
"ESM1",8.79029792647706,2.38151798526805,0.351006222741764,6.78483123935993,1.16222286637813e-11,1.8755140906402e-09
"ACTG2",6.84748690365353,1.92775612366227,0.284201391047849,6.78306364565862,1.17653772712689e-11,1.88366469335992e-09
"TPX2",10.9280308111255,1.24531237089555,0.183692699121268,6.77932425650423,1.20739268506719e-11,1.91796214573993e-09
"CARD16",14.1273274897402,1.30231886584203,0.192313851027161,6.7718412318523,1.27153637744639e-11,2.00419760950524e-09
"CCNB1",15.3928309544112,1.08925807932533,0.160900952901823,6.76974287399011,1.29011470012935e-11,2.01783863059462e-09
"HTRA3",2.79535467024134,2.0855237079804,0.308182235977682,6.76717689896774,1.31319480253821e-11,2.0382587725198e-09
"PDPN",52.1051020460788,1.84107506296568,0.272552064156679,6.75494815518006,1.42886340542602e-11,2.20099088049449e-09
"IGFBP3",95.1184042080574,1.76074619093629,0.260788262696151,6.75163127639593,1.461920240035e-11,2.23497926621291e-09
"CD58",8.46535923117667,1.05131782385302,0.155993457946181,6.7394994488534,1.58933198290077e-11,2.41163337375532e-09
"SLC15A2",18.0326964435012,-1.04027837418787,0.154429121294461,-6.73628371040392,1.62488870942301e-11,2.44732312064429e-09
"SLC1A4",30.8420763159887,-0.89137253534998,0.13245705428795,-6.72952105225148,1.70222458361855e-11,2.52637463202306e-09
"TYMP",27.9633215036646,1.4362626997369,0.213398651994535,6.73042067657335,1.69173257143688e-11,2.52637463202306e-09
"ATP9A",41.7713474635962,-0.765601030901186,0.113855593224197,-6.72431638376882,1.76418730303709e-11,2.59936379946762e-09
"KBTBD11",13.5370495775998,-0.938318888952516,0.13958556254693,-6.72217722113663,1.79029013398548e-11,2.60055315646809e-09
"PRC1",18.0874753470512,1.05039388781094,0.156258525168696,6.72215411400396,1.7905741499313e-11,2.60055315646809e-09
"PPM1L",8.25603454526649,-0.669253405248825,0.0996591863487868,-6.71542112441672,1.87523842874062e-11,2.70420021075057e-09
"TRH",5.72109616815713,2.7929912982263,0.416052484988936,6.71307442930085,1.9056584560675e-11,2.72871502726905e-09
"LRRC8A",63.1648420111956,-0.645629352607038,0.0962177110810986,-6.71008845827624,1.94506466102465e-11,2.76566431836464e-09
"KIF23",4.1848612963179,1.31997958180814,0.196799888303557,6.70721712896566,1.98370990568705e-11,2.80102593835658e-09
"FNDC3B",9.7203220756991,0.928789761831838,0.13854478742322,6.70389539084294,2.02935566386821e-11,2.84571646299534e-09
"ANXA2",177.284211951117,1.44681998198447,0.215854290362679,6.70276221776053,2.04516119936747e-11,2.84823716895472e-09
"TUBB6",31.2568461302093,1.02177067994966,0.152939846891382,6.68086637143896,2.37533749365214e-11,3.28556035771626e-09
"KIF2C",5.64533331079818,1.39429058337922,0.208917518890912,6.67388063375985,2.49126272739103e-11,3.42262466459742e-09
"CDKN3",8.519582073084,1.11530797470654,0.167178312146958,6.67136759776668,2.53430537414763e-11,3.458391353862e-09
"GABBR1",105.826263437223,-0.936922722228153,0.140497299416182,-6.66861730525366,2.58224613018899e-11,3.50032070434218e-09
"TBC1D10A",16.7499722189729,-0.74392871552123,0.111599600016369,-6.66605180853794,2.62776530453419e-11,3.53843390311879e-09
"WASF3",30.1467015635708,-0.830461780894467,0.12503537815806,-6.64181444586556,3.09844884500561e-11,4.14478686615125e-09
"COL8A1",7.29528098352071,2.58391775839541,0.389330241003645,6.63682777822344,3.20505750765049e-11,4.25937479104951e-09
"EMILIN1",19.1918195088779,1.22673085001375,0.184971962804976,6.63198266056756,3.31207496414988e-11,4.37301430169218e-09
"AVIL",6.55799995099908,1.18845569828205,0.179285313098673,6.62885139748154,3.38308943687315e-11,4.43795854967366e-09
"FANCI",7.77700402576445,1.10109839205184,0.16658357481971,6.60988571798589,3.84616823419286e-11,5.01308581447714e-09
"VIM",1204.49151312119,1.26450455437165,0.191383261134658,6.60718469773559,3.91697244100919e-11,5.07285354414267e-09
"AGAP2-AS1",4.1590880993886,1.61247666414181,0.244168424824026,6.60395243694567,4.00338015961826e-11,5.15194485984291e-09
"RBP1",67.8328402940855,1.66627459937801,0.252533846936113,6.59822285049797,4.16115472603018e-11,5.32130560027495e-09
"BAIAP2-AS1",12.7431509539533,-0.49996073912763,0.0758036226780016,-6.59547290043594,4.23902465626836e-11,5.38700552099403e-09
"MCM2",11.7453932478053,1.01021464017807,0.153265931113761,6.59125373027778,4.36127790866882e-11,5.50794184577411e-09
"PTP4A3",28.9633277565886,0.823736756141129,0.125075160113281,6.58593405273334,4.52034445289717e-11,5.67359035560235e-09
"IRF1",15.5265139904606,1.05223303763962,0.159854063540917,6.58246036623451,4.62726178495715e-11,5.77215422537017e-09
"CDCA8",3.77235292286486,1.41227406556482,0.215134463799278,6.56461099083819,5.21688741614793e-11,6.46798608734975e-09
"SPRY1",17.2613385147443,1.22212284176082,0.186276505090627,6.56079971634764,5.35199656992741e-11,6.59528159129297e-09
"KLHL25",12.8609271037394,-0.728687953296824,0.111145114932007,-6.55618516155746,5.52016832422556e-11,6.76154111665532e-09
"CHIC2",14.4971321222853,1.09877037048378,0.16785746230706,6.54585357947216,5.91565184332112e-11,7.15969934108621e-09
"TUBA1C",52.5152811159627,1.29486681477028,0.19779672498136,6.54645224733779,5.89199770701327e-11,7.15969934108621e-09
"MSN",83.2676146594741,1.03717494535495,0.158767332229121,6.53267224934014,6.46064252502796e-11,7.7730322166505e-09
"CHST15",14.966662039519,-0.708958446103393,0.108635866304008,-6.526007203914,6.75460727574265e-11,8.07890763162796e-09
"CISH",1.96212234259357,1.58953760004389,0.243732905970637,6.52163725580567,6.95440403177928e-11,8.26923375310924e-09
"LOXL2",13.3988670755496,1.38192441248406,0.21214811105337,6.51396048554219,7.31947595658681e-11,8.65272701309766e-09
"TEAD4",4.23468154261429,1.33950059097534,0.205773753560354,6.50957941816646,7.53615045424972e-11,8.85737266972599e-09
"NMI",7.2039317470804,0.87752781162907,0.134911763691685,6.50445734023976,7.79743394003655e-11,9.1117945001588e-09
"ALDH6A1",27.4109154805227,-0.756100393832302,0.116410905613626,-6.4950993194902,8.29786498199577e-11,9.64117078165257e-09
"PPP2R5A",21.406228808356,-0.672613207145223,0.103582326394086,-6.49351323300292,8.38573965552250e-11,9.68791161453063e-09
"KIAA0101",7.6778050302032,1.25720521711254,0.193675845656171,6.49128554391049,8.51069957434221e-11,9.77672623983616e-09
"CENPF",10.0501894284753,1.2953220753972,0.199749464210936,6.4847336663158,8.88886643089897e-11,1.0153782086487e-08
"SERPING1",94.3176145361506,1.2569591010826,0.194000511550137,6.47915353953979,9.22386053893511e-11,1.04193753521204e-08
"TMEM106C",40.7358510054989,0.642581162680218,0.0991684470230884,6.47969371276543,9.19089988640942e-11,1.04193753521204e-08
"AC064875.2",1.9738852211165,2.48455333059601,0.383544908021758,6.4778681156551,9.30276081720068e-11,1.04504439611128e-08
"CDK1",9.98068422495458,1.24463554577099,0.19245097877895,6.46728613004655,9.97786109792399e-11,1.11472444892356e-08
"CNIH4",19.8769930245284,0.538150432232985,0.0832257764745649,6.46615093338843,1.00530669073355e-10,1.1169891225511e-08
"CKS2",29.8126995080276,0.94748344370112,0.146574191362825,6.46419014760756,1.01842745922228e-10,1.12441863373932e-08
"KCNJ11",6.64130694027254,-1.2892142493028,0.199485722972356,-6.46268930975803,1.02858341550933e-10,1.12441863373932e-08
"SFRP2",42.7105241121751,-1.97503598532379,0.305578722573416,-6.46326409342616,1.02468229166224e-10,1.12441863373932e-08
"RNF122",6.61589753678057,0.90970885507078,0.140899814591734,6.45642336511738,1.07206430501493e-10,1.1656836103673e-08
"SRPX2",7.42423433216698,1.90065150164567,0.294517715990578,6.4534369189067,1.09341527652521e-10,1.18257514987165e-08
"GPX7",10.4563413486622,0.742072908139488,0.115153296510677,6.44421767005761,1.16198219207388e-10,1.24227788362121e-08
"MELK",4.23911941520633,1.42750578162458,0.221539541094142,6.44357108701407,1.16694573241357e-10,1.24227788362121e-08
"PLVAP",14.7287562743051,1.35476652702796,0.210216330202086,6.44463028027174,1.15882555338371e-10,1.24227788362121e-08
"IFI16",53.9951638824603,0.757023307846478,0.117712445539147,6.43112378116993,1.26663956666406e-10,1.3351254113342e-08
"PRSS23",32.6211379122201,1.18956334068382,0.184972010551684,6.43104509236784,1.26729555101313e-10,1.3351254113342e-08
"ATF5",17.2874048501033,0.884812943257135,0.137625046649343,6.42915635488621,1.2831409080031e-10,1.34120070142899e-08
"CD93",10.4759881128267,1.26836593675724,0.197294724484481,6.42878789623697,1.28625454570724e-10,1.34120070142899e-08
"CARHSP1",38.0279032378622,0.559288118263717,0.0871549455024411,6.41717019085339,1.38830693614591e-10,1.43291598642918e-08
"CHEK2",3.87184052744729,1.00034904239287,0.155880690685861,6.41740191162497,1.38619615659958e-10,1.43291598642918e-08
"ZWINT",11.7567978154765,0.982109963726504,0.153493970611075,6.39836183673291,1.57052761236924e-10,1.612804946581e-08
"FAM64A",9.89839858698445,1.34938164567217,0.210942281942689,6.39692352450604,1.58538678627908e-10,1.61988289072425e-08
"RP3-428L16.2",9.24027347080544,1.24797483154176,0.195335608764883,6.38887522573469,1.6711034034537e-10,1.69892727512121e-08
"SHCBP1",3.32964167402278,1.08124051190267,0.16932768785676,6.38549150223635,1.70847831368514e-10,1.72828306229652e-08
"PTTG1",29.6130057895882,1.15046191949486,0.180260521323085,6.38221786473624,1.74541402134723e-10,1.74825139389425e-08
"STK40",18.0163526374563,0.663428229261139,0.103945774119257,6.38244541331701,1.74282160714435e-10,1.74825139389425e-08
"CEP55",2.54074895805496,1.47463726887878,0.231165324508541,6.37914562668027,1.78078641692249e-10,1.75770535025655e-08
"CLEC18B",6.02512359244666,1.37951556655153,0.216232266640914,6.37978590328715,1.77335725144586e-10,1.75770535025655e-08
"RBMS1",11.6878876132674,0.821487400114938,0.128754006826805,6.38028610029955,1.76757451464391e-10,1.75770535025655e-08
"GLA",14.4219850879208,0.529478814058358,0.0830750424986851,6.373500369461,1.84761831691118e-10,1.8148610259785e-08
"ECE1",26.5266313502744,0.772589778359313,0.121473888043184,6.36013048404822,2.01582433199375e-10,1.97056519915523e-08
"IQGAP3",2.60436889848986,1.39116318830618,0.218769778751918,6.35902818132724,2.03034159225489e-10,1.97526007633103e-08
"SKA1",1.47162509317056,1.70196712713734,0.267730403436451,6.35701849805534,2.05707229850065e-10,1.99173576406732e-08
"PBK",7.85787578831531,1.33592308890881,0.210277626631248,6.35313946762173,2.10964279535537e-10,2.03295577999814e-08
"IGIP",13.5697323582861,-0.664076433968346,0.104601380919168,-6.34863926396458,2.17227737728461e-10,2.08343942982679e-08
"ACADSB",6.45148152855355,-0.547569768772228,0.086319526366045,-6.34352146987246,2.24571658289142e-10,2.14376315868222e-08
"IKBIP",7.48367190203705,0.866708952812384,0.136717824619178,6.33939982022508,2.30661938960442e-10,2.19161177798256e-08
"CFI",22.7972262508658,1.35321471447104,0.21358608049946,6.33568775318421,2.36284882123636e-10,2.23459558521855e-08
"REXO2",32.3495137698611,0.593622340570477,0.093878096280327,6.32333168322754,2.559830131989e-10,2.40967713304317e-08
"TACC3",14.2911712107644,1.03149605042923,0.163193415910239,6.32069648567552,2.60387011657632e-10,2.43983829863347e-08
"DPP8",12.543534664415,-0.401253629515042,0.0634954444757245,-6.31940815326443,2.62566946951499e-10,2.44897877631415e-08
"IFI30",81.8011252018695,1.36883593292151,0.216699823665425,6.31673764088949,2.67142528646824e-10,2.4802780981625e-08
"CPE",520.108783180193,-0.930600927455497,0.147372915579041,-6.31459942146823,2.70862146111981e-10,2.49457926405488e-08
"DRAXIN",3.28996639411547,1.6110854385231,0.255142930249079,6.31444279859257,2.71136584545384e-10,2.49457926405488e-08
"SERPINB8",6.73601134036626,0.916063026837421,0.145159452418071,6.31073630809162,2.77711020314618e-10,2.54355773696267e-08
"PRLHR",3.24623019660977,-2.08426847114778,0.330367235329129,-6.30894425432752,2.80945279194005e-10,2.56164141787071e-08
"FCGBP",15.9097556835929,1.64765037968077,0.261622649239887,6.29781245801087,3.01875428188252e-10,2.74019333988916e-08
"RP11-137H2.6",10.5036432429522,-0.799019673641314,0.126963011446208,-6.29332641483418,3.10733956766858e-10,2.8080682413069e-08
"ADCYAP1R1",94.964087314089,-1.09934908981648,0.1747702153248,-6.29025425055069,3.16946430448295e-10,2.85153618155096e-08
"SLC25A1",33.4260913428283,-0.547932712363295,0.0871583716669913,-6.28663319292837,3.24424685371547e-10,2.90595908707474e-08
"LUM",38.7321717023228,1.98955648049159,0.316842891330199,6.27931550598736,3.40066867969993e-10,3.032710362471e-08
